canonical,key_without_year,designation,prefix,number,part,section,year,title,division,section_name,committee,status,product_category,scheme,amendments,superseded_by_text,sources,archive_identifier,archive_url,license_url,text_path,pdf_path,has_full_text,is_compulsory,is_current,superseded_by
IS|101|7|2|1990|None,IS|101|7|2,IS 101 (Part 7 / Section 2):1990,IS,101,7.0,2.0,1990,"IS 101-7-2: Methods of sampling and test for paints, varnishes and related products, Part 7: Environmental tests on paint films, Section 2: Resistance to liquids",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.7.2.1990,https://archive.org/details/gov.in.is.101.7.2.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.7.2.1990.txt,,True,False,True,
IS|101|7|3|1990|None,IS|101|7|3,IS 101 (Part 7 / Section 3):1990,IS,101,7.0,3.0,1990,"IS 101-7-3: Methods of sampling and test for paints, varnishes and related products, Part 7: Environmental tests on paint films, Section 3: Resistance to heat",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.7.3.1990,https://archive.org/details/gov.in.is.101.7.3.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.7.3.1990.txt,,True,False,True,
IS|101|7|4|1990|None,IS|101|7|4,IS 101 (Part 7 / Section 4):1990,IS,101,7.0,4.0,1990,"IS 101-7-4: Methods of sampling and test for paints, varnishes and related products, Part 7: Environmental tests on paint films, Section 4: Resistance to bleeding of pigments",</b> Chemical<br /><b>,"</b> Paints, Varnishes and Related Products (CHD 20)<br /><br /><b>",CHD 20,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.101.7.4.1990,https://archive.org/details/gov.in.is.101.7.4.1990,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.101.7.4.1990.txt,,True,False,True,
IS|1000|None|None|1989|None,IS|1000|None|None,IS 1000:1989,IS,1000,,,1989,IS 1000: Milk and Milk Products - Lactose Commercial,</b> Food and Agriculture<br /><b>,</b> Dairy Products and Equipment (FAD 19)<br /><br /><b>,FAD 19,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1000.1989,https://archive.org/details/gov.in.is.1000.1989,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1000.1989.txt,,True,False,False,IS 1000:2021
IS|1000|None|None|2021|None,IS|1000|None|None,IS 1000:2021,IS,1000,,,2021,IS 1000 : 2021: Edible Lactose - Specification,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.1000.2021,https://archive.org/details/gov.in.is.1000.2021,,bis_data\archive\text\gov.in.is.1000.2021.txt,,True,False,True,
IS|1001|None|None|1991|None,IS|1001|None|None,IS 1001:1991,IS,1001,,,1991,IS 1001: Synthetic Rubber Proofed/Coated Fuel Pump Diaphragm Fabric,"</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1001.1991,https://archive.org/details/gov.in.is.1001.1991,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1001.1991.txt,,True,False,True,
IS|1003|1|None|2003|None,IS|1003|1|None,IS 1003 (Part 1):2003,IS,1003,1.0,,2003,"IS 1003-1: Timber Panelled and Glazed Shutters, Part 1: Door shutters -",</b> Civil Engineering<br /><b>,"</b> Doors, Windows and Shutter (CED 11)<br /><br /><b>",CED 11,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1003.1.2003,https://archive.org/details/gov.in.is.1003.1.2003,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1003.1.2003.txt,,True,False,True,
IS|1003|2|None|1994|None,IS|1003|2|None,IS 1003 (Part 2):1994,IS,1003,2.0,,1994,"IS 1003-2: Timber Panelled And Glazed Shutters, Part 2: Windows and Ventilator Shutters",</b> Civil Engineering<br /><b>,"</b> Doors, Windows and Shutter (CED 11)<br /><br /><b>",CED 11,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1003.2.1994,https://archive.org/details/gov.in.is.1003.2.1994,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1003.2.1994.txt,,True,False,True,
IS|1004|None|None|1980|None,IS|1004|None|None,IS 1004:1980,IS,1004,,,1980,IS 1004: Valve Grinding Compound,</b> Production and General Engineering<br /><b>,</b> Abrasives (PGD 9)<br /><br /><b>,PGD 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1004.1980,https://archive.org/details/gov.in.is.1004.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1004.1980.txt,,True,False,True,
IS|1005|None|None|1992|None,IS|1005|None|None,IS 1005:1992,IS,1005,,,1992,IS 1005: Edible Maize Starch (Corn Flour),</b> Food and Agriculture<br /><b>,"</b> Foodgrains, Starches and Ready to Eat Foods (FAD 16)<br /><br /><b>",FAD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1005.1992,https://archive.org/details/gov.in.is.1005.1992,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1005.1992.txt,,True,False,True,
IS|1006|None|None|1984|None,IS|1006|None|None,IS 1006:1984,IS,1006,,,1984,IS 1006: Arrowroot Starch,</b> Food and Agriculture<br /><b>,"</b> Foodgrains, Starches and Ready to Eat Foods (FAD 16)<br /><br /><b>",FAD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1006.1984,https://archive.org/details/gov.in.is.1006.1984,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1006.1984.txt,,True,False,True,
IS|1007|None|None|1984|None,IS|1007|None|None,IS 1007:1984,IS,1007,,,1984,IS 1007: Custard Powder,</b> Food and Agriculture<br /><b>,"</b> Foodgrains, Starches and Ready to Eat Foods (FAD 16)<br /><br /><b>",FAD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1007.1984,https://archive.org/details/gov.in.is.1007.1984,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1007.1984.txt,,True,False,True,
IS|1008|None|None|2004|None,IS|1008|None|None,IS 1008:2004,IS,1008,,,2004,IS 1008: Sugar Boiled Confectionery,</b> Food and Agriculture<br /><b>,"</b> Foodgrains, Starches and Ready to Eat Foods (FAD 16)<br /><br /><b>",FAD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1008.2004,https://archive.org/details/gov.in.is.1008.2004,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1008.2004.txt,,True,False,True,
IS|1009|None|None|1979|None,IS|1009|None|None,IS 1009:1979,IS,1009,,,1979,IS 1009: (wheat flour) Maida for General Purposes,</b> Food and Agriculture<br /><b>,"</b> Foodgrains, Starches and Ready to Eat Foods (FAD 16)<br /><br /><b>",FAD 16,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.1009.1979,https://archive.org/details/gov.in.is.1009.1979,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.1009.1979.txt,,True,False,False,IS 1009:2023
IS|1009|None|None|2023|None,IS|1009|None|None,IS 1009:2023,IS,1009,,,2023,IS 1009 : 2023: Maida - Specification,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.1009.2023,https://archive.org/details/gov.in.is.1009.2023,,bis_data\archive\text\gov.in.is.1009.2023.txt,,True,False,True,
IS|10000|1|None|1980|None,IS|10000|1|None,IS 10000 (Part 1):1980,IS,10000,1.0,,1980,"IS 10000-1: Method of tests for internal combustion engines, Part 1: Glossary of terms relating to test methods",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.1.1980,https://archive.org/details/gov.in.is.10000.1.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.1.1980.txt,,True,False,True,
IS|10000|2|None|1980|None,IS|10000|2|None,IS 10000 (Part 2):1980,IS,10000,2.0,,1980,"IS 10000-2: Methods of tests for internal combustion engines, Part 2: Standard reference conditions",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.2.1980,https://archive.org/details/gov.in.is.10000.2.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.2.1980.txt,,True,False,True,
IS|10000|3|None|1980|None,IS|10000|3|None,IS 10000 (Part 3):1980,IS,10000,3.0,,1980,"IS 10000-3: Methods of tests for intrnal combustion engines, Part 3: Measuremnts for testing-units and limits of accuracy",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.3.1980,https://archive.org/details/gov.in.is.10000.3.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.3.1980.txt,,True,False,True,
IS|10000|4|None|1980|None,IS|10000|4|None,IS 10000 (Part 4):1980,IS,10000,4.0,,1980,"IS 10000-4: Methods of Tests for Internal Combustion Engines, Part IV: Declaration of Power, Efficiency, Fuel Consumption and Lubricating Oil Consumption",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.4.1980,https://archive.org/details/gov.in.is.10000.4.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.4.1980.txt,,True,False,True,
IS|10000|5|None|1980|None,IS|10000|5|None,IS 10000 (Part 5):1980,IS,10000,5.0,,1980,"IS 10000-5: Methods of tests for intrnal combustion engines, Part 5: Preparation for tests and measurements for wear",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.5.1980,https://archive.org/details/gov.in.is.10000.5.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.5.1980.txt,,True,False,True,
IS|10000|6|None|1980|None,IS|10000|6|None,IS 10000 (Part 6):1980,IS,10000,6.0,,1980,"IS 10000-6: Methods of tests for internal combustion engines, Part 6: Recording of test results",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.6.1980,https://archive.org/details/gov.in.is.10000.6.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.6.1980.txt,,True,False,True,
IS|10000|7|None|1980|None,IS|10000|7|None,IS 10000 (Part 7):1980,IS,10000,7.0,,1980,"IS 10000-7: Methods of tests for internal combustion engines, Part 7: Governing tests for constant speed engines and selection of engines for use with electrical generators",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.7.1980,https://archive.org/details/gov.in.is.10000.7.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.7.1980.txt,,True,False,True,
IS|10000|8|None|1980|None,IS|10000|8|None,IS 10000 (Part 8):1980,IS,10000,8.0,,1980,"IS 10000-8: Methods of tests for internal combustion engines, Part 8: Perfornance tests",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.8.1980,https://archive.org/details/gov.in.is.10000.8.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.8.1980.txt,,True,False,True,
IS|10000|9|None|1980|None,IS|10000|9|None,IS 10000 (Part 9):1980,IS,10000,9.0,,1980,"IS 10000-9: Methods of tests for internal combustion engines, Part 9: Endurance tests",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.9.1980,https://archive.org/details/gov.in.is.10000.9.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.9.1980.txt,,True,False,True,
IS|10000|10|None|1980|None,IS|10000|10|None,IS 10000 (Part 10):1980,IS,10000,10.0,,1980,"IS 10000-10: Methods of Tests for Internal Combustion Engines, Part 10: Tests for Smoke Levels, Limits and Corrections for Smoke Levels for Variable Speed Compression Ignition Engines",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.10.1980,https://archive.org/details/gov.in.is.10000.10.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.10.1980.txt,,True,False,True,
IS|10000|11|None|1980|None,IS|10000|11|None,IS 10000 (Part 11):1980,IS,10000,11.0,,1980,"IS 10000-11: Methods of tests for internal combustion engines, Part 11: Information to be supplied by the purchaser to the manufacturer and information to be supplied by the manufactuer alongwith the engine",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.11.1980,https://archive.org/details/gov.in.is.10000.11.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.11.1980.txt,,True,False,True,
IS|10000|12|None|1980|None,IS|10000|12|None,IS 10000 (Part 12):1980,IS,10000,12.0,,1980,"IS 10000-12: Methods of Tests for Internal Combustion Engines, Part XII: Specimen Test Certificates",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.12.1980,https://archive.org/details/gov.in.is.10000.12.1980,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.12.1980.txt,,True,False,True,
IS|10000|13|None|2002|None,IS|10000|13|None,IS 10000 (Part 13):2002,IS,10000,13.0,,2002,"IS 10000-13: Methods of Tests for Internal Combustion Engines, Part 13: Recommendations on Nature of Tests Required for Functional Changes in Critical Components",</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10000.13.2002,https://archive.org/details/gov.in.is.10000.13.2002,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10000.13.2002.txt,,True,False,True,
IS|10001|None|None|1981|None,IS|10001|None|None,IS 10001:1981,IS,10001,,,1981,IS 10001: Performance requirements for constant speed compression ignition (diesel) engines for general purposes (up to 20 kW),</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10001.1981,https://archive.org/details/gov.in.is.10001.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10001.1981.txt,,True,False,True,
IS|10002|None|None|1981|None,IS|10002|None|None,IS 10002:1981,IS,10002,,,1981,IS 10002: Performance Requirements for Constant Speed Compression Ignition (Diesel) Engines for General Purposes (Above 20 kW),</b> Transport Engineering<br /><b>,</b> Automotive Primemovers (TED 2)<br /><br /><b>,TED 2,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10002.1981,https://archive.org/details/gov.in.is.10002.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10002.1981.txt,,True,False,True,
IS|10005|None|None|1994|None,IS|10005|None|None,IS 10005:1994,IS,10005,,,1994,IS 10005: SI Units and Recommendations for the Use of their Multiples and of Certain Other Units,</b> Management and Systems<br /><b>,</b> Social Responsibility (MSD 10)<br /><br /><b>,MSD 10,published,,,0,"</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda <p><br /><br /><b style=""color:#FF0000;"">ATTENTION!</b> This standard, Indian Standard IS 10005:1994, has been declared to be <b>WITHDRAWN</b> is thus no longer active.  Superceding standard: IS/ISO 80000-2 : 2009.</p>",['ARCHIVE_ORG'],gov.in.is.10005.1994,https://archive.org/details/gov.in.is.10005.1994,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10005.1994.txt,,True,False,True,
IS|10006|None|None|1981|None,IS|10006|None|None,IS 10006:1981,IS,10006,,,1981,IS 10006: Grading for Nahor Kernels for Oil Milling,</b> Food and Agriculture<br /><b>,</b> Oils and Oilseeds (FAD 13)<br /><br /><b>,FAD 13,published,,,0,"</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda <br /><br /><p><b style=""color:#FF0000;"">ATTENTION!</b> This standard, Indian Standard IS 10006:1981, has been declared to be <b>WITHDRAWN</b> is thus no longer active.  Superceding standard: .</p>",['ARCHIVE_ORG'],gov.in.is.10006.1981,https://archive.org/details/gov.in.is.10006.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10006.1981.txt,,True,False,True,
IS|10007|None|None|1981|None,IS|10007|None|None,IS 10007:1981,IS,10007,,,1981,IS 10007: Lifeboats' Steel Blocks,</b> Transport Engineering<br /><b>,</b> Marine Engineering and Safety Aids (TED 19)<br /><br /><b>,TED 19,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10007.1981,https://archive.org/details/gov.in.is.10007.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10007.1981.txt,,True,False,True,
IS|10008|None|None|1992|None,IS|10008|None|None,IS 10008:1992,IS,10008,,,1992,IS 10008: Beater addition jointings - Specification,</b> Mechanical Engineering<br /><b>,</b> Gaskets and Packing (MED 30)<br /><br /><b>,MED 30,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10008.1992,https://archive.org/details/gov.in.is.10008.1992,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10008.1992.txt,,True,False,True,
IS|10009|None|None|1981|None,IS|10009|None|None,IS 10009:1981,IS,10009,,,1981,"IS 10009: Breaker and Holder, Razor Blade, Barraquer's Pattern",</b> Medical Equipment and Hospital Planning<br /><b>,</b> Ophthalmic Instruments and Appliances (MHD 5)<br /><br /><b>,MHD 5,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10009.1981,https://archive.org/details/gov.in.is.10009.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10009.1981.txt,,True,False,True,
IS|10010|None|None|1981|None,IS|10010|None|None,IS 10010:1981,IS,10010,,,1981,IS 10010: Method for evaluation of strength and shade of pigment dispersion by printing method,</b> Textiles<br /><b>,</b> Textile Sizing and Finishing Materials (TXD 7)<br /><br /><b>,TXD 7,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10010.1981,https://archive.org/details/gov.in.is.10010.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10010.1981.txt,,True,False,False,IS 10010:2022
IS|10010|None|None|2022|None,IS|10010|None|None,IS 10010:2022,IS,10010,,,2022,IS 10010 : 2022: Textile Dyestuffs-Method for Evaluation of Strength and Shade of Pigment Dispersion by Printing Method,,,,published,,,0,,['ARCHIVE_ORG'],gov.in.is.10010.2022,https://archive.org/details/gov.in.is.10010.2022,,bis_data\archive\text\gov.in.is.10010.2022.txt,,True,False,True,
IS|10011|None|None|1981|None,IS|10011|None|None,IS 10011:1981,IS,10011,,,1981,IS 10011: Resin-based Dental Filling Materials,</b> Medical Equipment and Hospital Planning<br /><b>,</b> Dentistry (MHD 8)<br /><br /><b>,MHD 8,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10011.1981,https://archive.org/details/gov.in.is.10011.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10011.1981.txt,,True,False,True,
